Date,Open,High,Low,Close,Volume
2022-10-24,28.449,29.767,28.051,29.697,48155.8297
2022-10-25,29.697,32.296,29.697,31.401,31728.206
2022-10-26,31.401,32.332,30.954,31.296,26152.6786
2022-10-27,31.296,31.61,30.123,31.088,33778.5918
2022-10-28,31.088,33.832,31.041,33.153,24156.1786
2022-10-29,33.153,33.723,32.125,32.207,31560.9054
2022-10-30,32.207,34.375,31.951,33,28470.6675
2022-10-31,33,33.384,32.202,32.475,28740.8813
2022-11-01,32.475,32.58,31.115,31.33,28091.3872
2022-11-02,31.33,32.922,30.237,31.192,34351.4719
2022-11-03,31.192,33.971,30.615,33.136,20582.6525
2022-11-04,33.136,38.065,32.692,37.246,37644.8307
2022-11-05,37.246,38.748,35.071,35.096,61762.7938
2022-11-06,35.096,35.375,30.7,32.783,74184.3383
2022-11-07,32.783,32.862,24.889,27.711,99288.0096
2022-11-08,27.711,31.68,15.752,16.078,836634.1794
2022-11-09,16.078,18.545,12.357,17.658,217973.3325
2022-11-10,17.658,18.841,15.133,16.419,89941.0506
2022-11-11,16.419,16.613,14.745,14.837,96277.9239
2022-11-12,14.837,15.256,13.351,14.056,77825.4693
2022-11-13,14.056,14.985,12.106,13.727,91265.2939
2022-11-14,13.727,15.068,13.278,14.322,88770.6152
2022-11-15,14.322,14.633,13.686,13.779,92254.2156
2022-11-16,13.779,14.5,12.963,13.551,110490.1973
2022-11-17,13.551,13.891,13.253,13.345,113219.2629
2022-11-18,13.345,13.408,12.592,12.713,102115.5497
2022-11-19,12.713,13.553,12.486,12.992,81654.479
2022-11-20,12.992,13.036,11.547,11.929,130476.9776
2022-11-21,11.929,12.076,10.972,12.05,139673.5797
2022-11-22,12.05,13.447,11.658,13.063,189464.3486
2022-11-23,13.063,14.931,12.997,14.462,153350.765
2022-11-24,14.462,14.767,13.922,14.142,136243.9525
2022-11-25,14.142,14.931,13.971,14.414,159789.6827
2022-11-26,14.414,14.432,14,14.394,132486.6196
2022-11-27,14.394,14.448,12.796,13.246,125753.0907
2022-11-28,13.246,13.944,13.011,13.438,177735.8605
2022-11-29,13.438,13.942,13.276,13.525,131438.8005
2022-11-30,13.525,14.297,13.237,13.616,131089.403
2022-12-01,13.616,13.806,13.344,13.515,129092.7013
2022-12-02,13.515,13.798,13.462,13.584,118229.0555
2022-12-03,13.584,13.625,13.216,13.479,89921.7128
2022-12-04,13.479,14.165,13.446,13.771,113931.4045
2022-12-05,13.771,14.361,13.587,13.977,136546.0395
2022-12-06,13.977,14.329,13.459,13.68,122671.6882
2022-12-07,13.68,13.735,13.277,13.561,115766.6809
2022-12-08,13.561,14.021,13.534,13.868,120749.2507
2022-12-09,13.868,13.881,13.509,13.646,99543.7573
2022-12-10,13.646,13.745,13.539,13.665,85683.491
2022-12-11,13.665,13.789,12.842,13.116,96778.3242
2022-12-12,13.116,14.131,12.769,13.717,123980.6663
2022-12-13,13.717,14.539,13.575,14.48,124870.203
2022-12-14,14.48,14.943,13.875,13.998,179568.2757
2022-12-15,13.998,14.201,12.984,13.014,202346.2069
2022-12-16,13.014,13.105,11.92,12.308,201296.4834
2022-12-17,12.308,12.597,12.154,12.312,294284.5495
2022-12-18,12.312,12.599,12.17,12.178,333360.7365
2022-12-19,12.178,12.477,11.676,12.343,369867.1085
2022-12-20,12.343,12.355,11.94,12.068,335580.9952
2022-12-21,12.068,12.207,11.729,11.767,312885.8344
2022-12-22,11.767,12.102,11.68,11.847,328197.5414
2022-12-23,11.847,11.875,11.101,11.372,289779.6108
2022-12-24,11.372,11.599,11.242,11.344,274441.2461
2022-12-25,11.344,11.479,11.138,11.183,248613.4839
2022-12-26,11.183,11.436,10.734,10.761,211556.6902
2022-12-27,10.761,11.162,9.68,9.944,347082.8102
2022-12-28,9.944,10.097,9.265,9.386,242865.631
2022-12-29,9.386,10.825,7.994,9.576,760331.8065
2022-12-30,9.576,10.178,9.494,10.152,177806.5592
2022-12-31,10.152,10.181,9.7,9.865,120082.1135
2023-01-01,9.865,11.988,9.813,11.117,228366.0886
2023-01-02,11.117,13.22,11.023,13.09,446202.371
2023-01-03,13.09,14.19,12.726,13.37,242000.833
2023-01-04,13.37,13.631,12.845,13.301,272663.5584
2023-01-05,13.301,13.86,12.719,13.196,428869.9114
2023-01-06,13.196,13.59,13.072,13.271,213625.8153
2023-01-07,13.271,13.933,12.853,13.875,179588.2928
2023-01-08,13.875,17.474,13.477,17.141,335482.0174
2023-01-09,17.141,17.357,15.58,16.24,244709.8081
2023-01-10,16.24,16.72,15.313,15.418,162684.3919
2023-01-11,15.418,16.982,15.3,15.979,208518.9899
2023-01-12,15.979,17.34,15.91,16.816,346901.1059
2023-01-13,16.816,24.69,16.523,22.329,181412.851
2023-01-14,22.329,24.992,21.995,23.705,137776.4097
2023-01-15,23.705,24.959,22.301,23.083,120872.807
2023-01-16,23.083,24.227,22.811,23.268,75413.0826
2023-01-17,23.268,23.672,20.813,21.772,87514.2359
2023-01-18,21.772,22.268,20.379,21.064,105999.7647
2023-01-19,21.064,21.838,20.87,21.428,81042.078
2023-01-20,21.428,26.5,21.412,25.218,100642.3375
2023-01-21,25.218,26.047,24.403,24.961,80182.8403
2023-01-22,24.961,25.26,23.53,24.181,85726.3448
2023-01-23,24.181,25.219,23.977,24.479,81283.3432
2023-01-24,24.479,24.533,22.261,23.329,87895.933
2023-01-25,23.329,25.4,23.236,24.26,78075.8807
2023-01-26,24.26,24.705,23.312,23.886,68896.0187
2023-01-27,23.886,25.2,23.723,24.164,83561.9428
2023-01-28,24.164,24.778,23.733,24.682,72906.7577
2023-01-29,24.682,26.772,23.79,24.381,110679.2043
2023-01-30,24.381,24.618,23.115,24.098,93128.4687
2023-01-31,24.098,24.437,22.715,22.803,77445.4973
2023-02-01,22.803,25.771,22.489,25.013,103595.5833
2023-02-02,25.013,26.142,24.041,24.858,83249.6263
2023-02-03,24.858,25.034,24.239,24.708,75487.7216
2023-02-04,24.708,24.795,23.284,23.632,97222.2324
2023-02-05,23.632,23.723,22.818,23.481,84605.2689
2023-02-06,23.481,23.6,22.51,23.026,74759.2756
2023-02-07,23.026,24.228,22.61,23.277,84117.1415
2023-02-08,23.277,23.463,21.94,22.657,83722.1034
2023-02-09,22.657,22.701,20.009,20.721,99194.9772
2023-02-10,20.721,20.988,19.687,20.513,100436.3413
2023-02-11,20.513,21.565,20.26,21.428,84623.7868
2023-02-12,21.428,22.489,20.079,20.369,117619.955
2023-02-13,20.369,22.351,19.755,21.893,112865.3576
2023-02-14,21.893,22.734,21.452,22.422,100275.5008
2023-02-15,22.422,24.142,22.274,23.867,79577.2552
2023-02-16,23.867,24.134,22.03,22.798,82806.8725
2023-02-17,22.798,23.624,22.58,23.44,80095.0178
2023-02-18,23.44,25.267,23.214,25.256,104382.1677
2023-02-19,25.256,27.081,24.025,26.538,118220.5106
2023-02-20,26.538,26.598,24.803,25.058,86473.4767
2023-02-21,25.058,25.491,23.227,23.664,89679.2386
2023-02-22,23.664,24.681,23.414,23.875,109521.6475
2023-02-23,23.875,24.204,22.95,23.042,82493.972
2023-02-24,23.042,23.34,22.083,22.334,94448.0269
2023-02-25,22.334,22.965,21.427,22.933,103742.5345
2023-02-26,22.933,23.52,22.629,23.054,105511.9865
2023-02-27,23.054,23.136,22.054,22.543,98984.3789
2023-02-28,22.543,22.894,21.667,22.658,87133.4932
2023-03-01,22.658,22.661,21.672,21.845,97506.9106
2023-03-02,21.845,22.149,20.347,21.259,109407.8464
2023-03-03,21.259,21.613,20.942,20.96,83521.7385
2023-03-04,20.96,21.693,20.22,21.284,70945.3315
2023-03-05,21.284,21.322,20.554,21.053,86654.8747
2023-03-06,21.053,21.164,19.936,20.422,111629.4988
2023-03-07,20.422,20.51,18.647,19.232,107504.6863
2023-03-08,19.232,19.405,18.12,18.36,118691.0524
2023-03-09,18.36,18.4,16.02,17.674,167315.6595
2023-03-10,17.674,18.863,16.95,17.156,195487.514
2023-03-11,17.156,18.268,17.01,17.844,129272.2184
2023-03-12,17.844,21.403,17.781,20.709,202561.1369
2023-03-13,20.709,22.091,19.76,21.909,166908.2614
2023-03-14,21.909,21.992,19.1,19.243,140887.9332
2023-03-15,19.243,19.788,18.73,19.587,148209.3292
2023-03-16,19.587,20.717,19.268,20.036,157429.4965
2023-03-17,20.036,22.905,19.914,21.836,188536.4538
2023-03-18,21.836,22.356,21.065,22.003,163040.3878
2023-03-19,22.003,23.896,21.375,23.178,206268.4187
2023-03-20,23.178,23.412,21.53,22.917,221307.3971
2023-03-21,22.917,23.196,22.017,22.633,183944.8922
2023-03-22,22.633,22.946,20.963,22.394,219250.3034
2023-03-23,22.394,22.738,21.002,21.202,253906.6509
2023-03-24,21.202,21.318,20.28,20.88,339739.4331
2023-03-25,20.88,21.134,20.1,20.838,489400.0201
2023-03-26,20.838,21.09,19.353,19.769,323647.3341
2023-03-27,19.769,20.395,19.59,20.247,345705.6259
2023-03-28,20.247,21.548,20.051,21.242,328318.7083
2023-03-30,20.535,20.993,20.051,20.866,444398.0644
2023-03-31,20.866,21.475,20.693,20.956,512950.0022
2023-04-01,20.956,21.302,20.443,20.591,527099.6736
2023-04-02,20.591,20.674,19.977,20.324,385998.0582
2023-04-03,20.324,21.246,20.07,20.858,612495.1847
2023-04-04,20.858,21.337,20.587,20.806,529601.7284
2023-04-05,20.806,21.039,20.451,20.744,422133.0335
2023-04-06,20.744,20.856,20.233,20.536,244588.2506
2023-04-07,20.536,20.728,20.285,20.453,206963.276
2023-04-08,20.453,20.453,19.871,20.123,227582.7918
2023-04-09,20.123,20.435,20.065,20.216,199912.3735
2023-04-10,20.216,23.484,20.17,23.316,393019.9667
2023-04-11,23.316,24.45,22.316,23.607,442522.8333
2023-04-12,23.607,25.268,23.54,24.621,487736.7756
2023-04-13,24.621,25.474,23.821,23.828,514960.9667
2023-04-14,23.828,24.975,23.751,24.334,498273.7479
2023-04-15,24.334,24.481,23.81,24.312,341492.3409
2023-04-16,24.312,25.998,24.2,24.541,370195.7434
2023-04-17,24.541,25.435,24.004,24.923,337318.6736
2023-04-18,24.923,24.999,21.891,23.33,436887.8793
2023-04-19,23.33,23.48,22.072,22.128,587068.6145
2023-04-20,22.128,22.425,21.597,21.88,592685.5694
2023-04-21,21.88,21.92,21.004,21.733,507248.258
2023-04-22,21.733,22.246,21.45,21.652,347800.7453
2023-04-23,21.652,22.003,20.95,21.343,349664.9738
2023-04-24,21.343,21.551,20.731,20.872,364323.859
2023-04-25,20.872,22.967,20.774,22.677,403708.6795
2023-04-26,22.677,22.838,20.356,22.238,545943.3287
2023-04-27,22.238,22.854,22.024,22.384,420341.5269
2023-04-28,22.384,23.878,22.38,23.35,338601.1513
2023-04-29,23.35,23.967,22.934,23.671,240935.2828
2023-04-30,23.671,23.872,21.756,21.882,336376.5836
2023-05-01,21.882,22.304,21.558,22.194,340957.9131
2023-05-02,22.194,22.38,21.239,21.327,328003.2038
2023-05-03,21.327,22.476,21.271,21.813,316489.3021
2023-05-04,21.813,22.485,21.582,22.315,297686.1549
2023-05-05,22.315,23.225,21.575,21.787,327580.9508
2023-05-06,21.787,22.543,21.725,22.455,233328.9012
2023-05-07,22.455,22.763,20.757,21.155,275177.8467
2023-05-08,21.155,21.197,19.997,20.546,346093.9912
2023-05-09,20.546,21.302,20.421,21.082,255871.9934
2023-05-10,21.082,21.285,19.877,20.166,346347.0135
2023-05-11,20.166,20.695,19.72,20.292,288409.1814
2023-05-12,20.292,21.28,19.931,20.868,233743.3992
2023-05-13,20.868,21.262,20.628,21.175,199212.5485
2023-05-14,21.175,21.508,20.599,21.377,226438.1722
2023-05-15,21.377,21.483,20.658,20.776,237931.6075
2023-05-16,20.776,21.077,20.43,20.591,228705.2063
2023-05-17,20.591,21.196,20.478,20.524,204315.9969
2023-05-18,20.524,20.599,20.085,20.41,193719.6924
2023-05-19,20.41,20.509,20.104,20.275,146691.5459
2023-05-20,20.275,20.389,19.836,19.936,86821.9474
2023-05-21,19.936,20.058,19.305,19.666,82243.8747
2023-05-22,19.666,20.174,19.421,20.006,121702.5979
2023-05-23,20.006,20.15,18.709,19.167,89557.1724
2023-05-24,19.167,19.565,18.786,19.235,110081.0813
2023-05-25,19.235,19.554,19.09,19.427,90491.9044
2023-05-26,19.427,19.642,19.303,19.608,81012.3353
2023-05-27,19.608,20.767,19.518,20.512,70626.3444
2023-05-28,20.512,21.172,20.433,20.478,78742.2691
2023-05-29,20.478,21.387,20.27,20.958,81651.8595
2023-05-30,20.958,21.396,20.383,20.477,89831.181
2023-05-31,20.477,20.974,20.428,20.694,85085.5544
2023-06-01,20.694,21.296,20.304,21.19,81382.923
2023-06-02,21.19,21.365,21.033,21.241,56047.9201
2023-06-03,21.241,22.148,20.961,22.036,53829.9119
2023-06-04,22.036,22.293,19.921,19.921,57501.9895
2023-06-05,19.921,20.491,19.25,19.943,140777.6015
2023-06-06,19.943,20.695,19.256,19.318,86649.5762
2023-06-07,19.318,19.318,18.247,18.913,98764.0863
2023-06-08,18.913,19.353,18.508,18.703,81490.4529
2023-06-09,18.703,18.703,12.856,14.78,184748.5617
2023-06-10,14.78,15.882,14.552,15.223,153054.1653
2023-06-11,15.223,16.155,14.919,15.205,119748.9188
2023-06-12,15.205,15.983,14.746,14.8,116286.144
2023-06-13,14.8,15.295,14.771,15.103,106466.9008
2023-06-14,15.103,15.364,14.078,14.479,156790.8526
2023-06-15,14.479,15.074,14.179,14.999,165039.5979
2023-06-16,14.999,16.12,14.894,15.656,133262.1634
2023-06-17,15.656,15.788,15.426,15.717,50528.8476
2023-06-18,15.717,15.834,15.298,15.558,46253.3378
2023-06-19,15.558,16.296,15.446,15.948,84544.3215
2023-06-20,15.948,17.202,15.856,16.89,137930.7691
2023-06-21,16.89,17.743,16.64,16.896,108764.791
2023-06-22,16.896,17.096,16.198,16.977,66314.6555
2023-06-23,16.977,17.525,16.521,16.626,121954.7362
2023-06-24,16.626,17.378,16.394,17.113,48537.6367
2023-06-25,17.113,17.265,16.545,16.821,51884.6277
2023-06-26,16.821,16.828,15.928,16.397,85226.0237
2023-06-27,16.397,16.926,15.837,16.317,87882.23
2023-06-28,16.317,18.277,15.608,17.673,105574.7985
2023-06-29,17.673,19.534,17.042,18.287,143944.4151
2023-06-30,18.287,20.001,17.917,18.431,57451.5392
2023-07-01,18.431,19.496,18.261,19.285,25214.3811
2023-07-02,19.285,19.731,18.943,19.286,39637.0778
2023-07-03,19.286,19.932,18.867,19.838,30407.302
2023-07-04,19.838,19.851,18.379,18.584,25917.4749
2023-07-05,18.584,20.347,18.516,19.71,57123.8527
2023-07-06,19.71,21.62,19.276,21.229,202268.9979
2023-07-07,21.229,22.46,21.051,21.525,96823.5092
2023-07-08,21.525,22.35,21.151,21.259,55936.8994
2023-07-09,21.259,21.47,20.493,21.156,43233.263
2023-07-10,21.156,22.36,20.919,22.139,71255.181
2023-07-11,22.139,22.75,21.762,22.409,66047.841
2023-07-12,22.409,25.414,21.441,24.027,102199.6626
2023-07-13,24.027,32.043,24.027,28.17,310265.644
2023-07-14,28.17,29.092,25.25,27.552,240660.3172
2023-07-15,27.552,28.629,26.496,28.098,99077.7245
2023-07-16,28.098,28.479,26.468,27.014,89493.8663
2023-07-17,27.014,27.239,24.771,25.525,137809.5718
2023-07-18,25.525,26.72,24.886,26.368,131645.5489
2023-07-19,26.368,27.359,25.582,25.686,146332.8935
2023-07-20,25.686,25.754,25.05,25.304,126912.1481
2023-07-21,25.304,25.996,25.18,25.688,78988.4384
2023-07-22,25.688,25.739,24.067,24.684,61603.3329
2023-07-23,24.684,25.25,22.9,23.205,96208.4537
2023-07-24,23.205,23.608,22.75,23.212,104585.7276
2023-07-25,23.212,24.99,23.078,24.914,109255.8147
2023-07-26,24.914,25.659,24.524,25.166,161171.1653
2023-07-27,25.166,25.541,24.555,25.221,133007.4837
2023-07-28,25.221,25.411,24.747,25.079,100883.4315
2023-07-29,25.079,25.384,24.72,24.89,70592.1299
2023-07-30,24.89,24.996,23.56,23.928,162823.9801
2023-07-31,23.928,24.145,22.842,23.258,136869.8243
2023-08-01,23.258,24.28,23.111,23.266,141581.6344
2023-08-02,23.266,23.389,22.5,22.798,173831.6877
2023-08-03,22.798,23.56,22.499,23.356,126200.5327
2023-08-04,23.356,23.464,22.5,22.594,116729.9835
2023-08-05,22.594,23.468,22.24,23.025,88479.4401
2023-08-06,23.025,23.641,22.655,22.766,83264.1644
2023-08-07,22.766,23.904,22.368,23.73,168649.1363
2023-08-08,23.73,24.989,23.717,24.557,233291.201
2023-08-09,24.557,24.886,24.116,24.552,193626.9608
2023-08-10,24.552,24.912,24.369,24.546,134489.5643
2023-08-11,24.546,24.76,24.354,24.665,88588.6487
2023-08-12,24.665,25.213,24.496,24.589,52334.5657
2023-08-13,24.589,24.883,24.07,24.82,50401.372
2023-08-14,24.82,25.382,24.547,24.722,105679.495
2023-08-15,24.722,24.829,22.949,23.089,144356.1925
2023-08-16,23.089,23.631,22.39,22.867,148552.4633
2023-08-17,22.867,23.313,19.886,21.61,216988.3664
2023-08-18,21.61,21.987,20.927,21.97,59482.9502
2023-08-19,21.97,22.169,21.58,21.795,36088.1912
2023-08-20,21.795,21.95,20.347,20.715,94566.8244
2023-08-21,20.715,21.402,20.599,20.696,56874.9806
2023-08-22,20.696,20.985,19.33,20.916,74542.7918
2023-08-23,20.916,22.01,20.902,21.049,114642.9882
2023-08-24,21.049,21.2,20.253,20.346,123688.0745
2023-08-25,20.346,20.464,20.095,20.375,100238.6857
2023-08-26,20.375,20.917,20.204,20.748,44285.7329
2023-08-27,20.748,20.835,20.053,20.537,101143.2724
2023-08-28,20.537,22.023,20.121,21.33,128484.3606
2023-08-29,21.33,21.985,20.677,20.839,163552.984
2023-08-30,20.839,21.051,20.245,20.334,160796.5324
2023-08-31,20.334,20.335,19.3,19.4,199313.2289
2023-09-01,19.4,19.687,19.039,19.565,228903.3328
2023-09-02,19.565,19.658,19.135,19.334,174435.0229
2023-09-03,19.334,20.019,19.243,19.408,185820.1356
2023-09-04,19.408,20.589,19.056,20.398,224170.5157
2023-09-05,20.398,20.575,19.167,19.39,176648.918
2023-09-06,19.39,19.87,19.15,19.524,160939.4638
2023-09-07,19.524,20.273,19.38,19.525,136545.1629
2023-09-08,19.525,19.641,19.4,19.525,116142.3453
2023-09-09,19.525,19.57,17.81,18.218,191309.1258
2023-09-10,18.218,18.585,17.38,17.837,342648.0911
2023-09-11,17.837,18.78,17.428,18.006,254739.1714
2023-09-12,18.006,18.54,17.697,18.355,224856.8433
2023-09-13,18.355,19.318,17.888,18.977,382445.8265
2023-09-14,18.977,19.283,18.728,18.882,206509.0279
2023-09-15,18.882,19.483,18.565,18.967,165360.2746
2023-09-16,18.967,19.145,18.738,18.983,74877.421
2023-09-17,18.983,20.144,18.594,19.953,118269.8578
2023-09-18,19.953,20.4,19.508,20.132,84431.1277
2023-09-19,20.132,20.363,19.809,20.196,75773.5642
2023-09-20,20.196,20.523,19.287,19.604,86386.9003
2023-09-21,19.604,19.793,19.234,19.46,111158.5467
2023-09-22,19.46,19.573,19.159,19.325,77679.8841
2023-09-23,19.325,19.67,19.295,19.524,65329.9996
2023-09-24,19.524,19.662,19.09,19.554,72386.1311
2023-09-25,19.554,19.73,19.126,19.166,102243.3919
2023-09-26,19.166,19.47,18.773,18.945,79546.9493
2023-09-27,18.945,19.617,18.735,19.609,67726.2923
2023-09-28,19.609,20.45,19.434,20.333,77647.5728
2023-09-29,20.333,21.645,20.08,21.431,78001.5531
2023-09-30,21.431,24.231,21.134,23.09,153559.2553
2023-10-01,23.09,24.755,22.457,24.08,158964.784
2023-10-02,24.08,24.773,22.92,23.995,202397.2533
2023-10-03,23.995,24.323,22.689,22.692,157631.8173
2023-10-04,22.692,23.751,22.61,22.807,138015.0421
2023-10-05,22.807,23.66,22.563,23.504,134248.7383
2023-10-06,23.504,24.2,23.309,23.344,195593.7185
2023-10-07,23.344,23.625,23.071,23.493,116541.531
2023-10-08,23.493,23.556,22.046,22.206,103687.5387
2023-10-09,22.206,22.479,21.61,21.978,97997.1113
2023-10-10,21.978,22.412,21.699,21.991,112739.9854
2023-10-11,21.991,22.046,21.16,21.272,88510.9046
2023-10-12,21.272,21.609,20.948,21.426,73872.8342
2023-10-13,21.426,22.291,21.416,22.084,107730.6585
2023-10-14,22.084,22.172,21.663,21.731,52194.9907
2023-10-15,21.731,24.821,21.706,23.156,84221.7698
2023-10-17,23.895,24.422,23.627,23.688,95894.7431
2023-10-18,23.688,24.889,23.122,24.77,95591.3451
2023-10-19,24.77,27.501,24.68,26.887,78372.5581
2023-10-20,26.887,29.943,26.317,29.036,110896.6129
2023-10-21,29.036,30.319,28.101,28.426,91553.805
2023-10-22,28.426,31.338,28.395,28.983,125248.8265
2023-10-23,28.983,32.857,28.896,30.901,194067.7179
2023-10-24,30.901,33.891,29.558,33.399,201440.4317
2023-10-25,33.399,33.562,30.917,31.317,110018.8877
2023-10-26,31.317,33.351,30.74,32.203,95059.9219
2023-10-27,32.203,32.51,31.263,32.03,72721.253
2023-10-28,32.03,32.691,31.26,32.634,44160.7422
2023-10-29,32.634,35.33,32.305,35.043,140892.6402
2023-10-30,35.043,36.939,34.27,36.11,121332.7432
2023-10-31,36.11,41.809,35.825,40.665,198081.059
2023-11-01,40.665,46.773,40.04,40.139,508585.298
2023-11-02,40.139,42.121,38.022,39.811,246078.4952
2023-11-03,39.811,42.691,38.53,41.275,153481.1082
2023-11-04,41.275,42.843,40.49,40.717,85104.11
2023-11-05,40.717,41.823,39.66,40.248,71239.1792
2023-11-06,40.248,42.273,39.888,41.211,134188.412
2023-11-07,41.211,44.781,41.029,42.753,167164.5889
2023-11-08,42.753,48.87,42.51,46.391,254575.5884
2023-11-09,46.391,51.913,41.222,50.888,513230.0028
2023-11-10,50.888,63.923,50.652,60.883,548126.0383
2023-11-11,60.883,62.5,54.52,58.638,497334.568
2023-11-12,58.638,59.801,54.339,55.637,374763.2022
2023-11-13,55.637,58,51.22,56.189,425784.5949
2023-11-14,56.189,63.813,52.25,62.42,390073.7699
2023-11-15,62.42,68.175,60.439,61.621,261515.6209
2023-11-16,61.621,62.881,54.103,55.057,99074.6733
2023-11-17,55.057,59.381,54.424,58,70681.1422
2023-11-18,58,61.792,56.64,59.986,50800.2083
2023-11-19,59.986,62.095,57.691,59.006,55103.0885
2023-11-20,59.006,59.39,52.75,55.129,61926.4367
2023-11-21,55.129,56.214,51.242,54.948,79881.4578
2023-11-22,54.948,59.609,54.415,56.594,53804.6987
2023-11-23,56.594,58.76,56.15,58.134,42038.002
2023-11-24,58.134,59.793,55.732,58.554,37083.4695
2023-11-25,58.554,59.672,56.662,57.095,26647.8874
2023-11-26,57.095,58.64,53.926,53.976,36531.711
2023-11-27,53.976,56.4,53.499,56.046,43892.7441
2023-11-28,56.046,61.76,55.963,60.031,72837.3008
2023-11-29,60.031,61.682,58.64,59.591,61144.3484
2023-11-30,59.591,61.9,58.62,60.112,59308.8774
2023-12-01,60.112,62.635,59.606,61.887,60836.0101
2023-12-02,61.887,65.538,61.414,62.988,50743.7218
2023-12-03,62.988,65.249,59.617,60.532,82740.4347
2023-12-04,60.532,62.144,59.107,60.97,56720.1909
2023-12-05,60.97,66.65,60.227,62.593,85749.3545
2023-12-06,62.593,66.167,61.5,65.803,57022.3724
2023-12-07,65.803,74.193,64.522,71.995,109144.2964
2023-12-08,71.995,77.732,71.995,75.567,72309.9601
2023-12-09,75.567,75.821,70.693,73.718,49600.8956
2023-12-10,73.718,74.969,63.668,69.262,74899.6382
2023-12-11,69.262,72.403,67.768,68.457,65288.1943
2023-12-12,68.457,69.07,63.65,67.577,70189.7244
2023-12-13,67.577,73.825,66.821,71.659,71398.5907
2023-12-14,71.659,79.5,71.632,76.036,87092.5215
2023-12-15,76.036,77.445,71.226,77.158,51695.1145
2023-12-16,77.158,77.173,71.417,72.655,48936.9859
2023-12-17,72.655,75.042,67.012,70.74,68451.1881
2023-12-18,70.74,76.352,70.43,73.655,49367.1852
2023-12-19,73.655,81.211,71.821,80.653,67137.9321
2023-12-20,80.653,88.719,79.108,87.504,109228.9631
2023-12-21,87.504,99.45,87.496,96.3,134436.0771
2023-12-22,96.3,98.383,92.802,96.793,67775.132
2023-12-23,96.793,118,96.141,113.539,127214.2425
2023-12-24,113.539,123.998,108,123.139,158612.5707
2023-12-25,123.139,126.54,110.484,110.562,342255.6157
2023-12-26,110.562,115.332,102.064,107.782,243645.5802
2023-12-27,107.782,110.826,97.232,99.704,228490.997
2023-12-28,99.704,109.894,98.397,105.953,239132.9944
2023-12-29,105.953,107.995,100.706,104.273,142510.2171
2023-12-30,104.273,105.221,99.541,102.491,98495.5724
2023-12-31,102.491,106.362,99.843,105.969,107248.2523
2024-01-01,105.969,116.938,105.832,109.643,139570.5491
2024-01-02,109.643,110.422,81.589,101.888,194429.4588
2024-01-03,101.888,104.365,95.2,103.687,186204.5311
2024-01-04,103.687,108.06,96.929,98.035,218785.3021
2024-01-05,98.035,100.442,91.564,95.193,184884.8479
2024-01-06,95.193,97.228,91.388,93.94,185841.2631
2024-01-07,93.94,95.532,85.142,94.668,294291.6647
2024-01-08,94.668,103.913,93.764,99.794,272244.2829
2024-01-09,99.794,105.034,92.207,94.766,283860.4101
2024-01-10,94.766,107.156,93.035,100.775,397080.9673
2024-01-11,100.775,102.358,95.1,95.344,173836.5975
2024-01-12,95.344,96.667,86.524,92.907,205725.2685
2024-01-13,92.907,99.778,91.576,99.501,131196.8264
2024-01-14,99.501,102.851,93.052,93.524,168998.6533
2024-01-15,93.524,98.281,93.273,97.253,192854.9459
2024-01-16,97.253,102.8,96.111,99.373,269192.8137
2024-01-17,99.373,103.562,97.322,98.267,222198.2676
2024-01-18,98.267,98.279,90.751,91.212,268531.4257
2024-01-19,91.212,94.941,87.07,90.846,254206.9822
2024-01-20,90.846,93.9,90.714,92.494,138315.5527
2024-01-21,92.494,92.891,85.719,87.267,250389.9897
2024-01-22,87.267,87.654,79,82.707,556985.8167
2024-01-23,82.707,88.522,80.417,86.997,364818.1242
2024-01-24,86.997,89.605,85.575,86.419,258735.1555
2024-01-25,86.419,92.667,85.114,92.419,268150.8078
2024-01-26,92.419,93.736,90.708,92.809,176407.2228
2024-01-27,92.809,99.423,92.223,97.08,198393.5139
2024-01-28,97.08,100.2,93.468,99.921,198673.6128
2024-01-29,99.921,106.429,98.991,104.8,240315.1821
2024-01-30,104.8,105.641,97.369,101.509,272256.8542
2024-01-31,101.509,102.709,93.117,95.993,346557.3462
2024-02-01,95.993,102.548,94.886,101.301,226757.5012
2024-02-02,101.301,102.15,96.641,97.998,136171.9608
2024-02-03,97.998,98.747,95.941,97.638,115944.6371
2024-02-04,97.638,98.678,94.174,95.592,150566.3853
2024-02-05,95.592,96.778,93.184,95.76,158014.5174
2024-02-06,95.76,97.868,94.654,96.248,129366.1368
2024-02-07,96.248,104.926,96.147,104.831,179174.4987
2024-02-08,104.831,106.954,101.773,105.664,207300.4641
2024-02-09,105.664,110.855,104.365,108.541,174044.0629
2024-02-10,108.541,110.646,107.778,108.811,137049.9909
2024-02-11,108.811,109.324,103.398,108.838,150560.2968
2024-02-12,108.838,115.182,107.583,110.322,253960.7622
2024-02-13,110.322,118.699,108.275,116.883,190586.6866
2024-02-14,116.883,118.35,113,114.07,189197.3607
2024-02-15,114.07,115.029,107.941,109.679,164842.8901
2024-02-16,109.679,111.053,105.641,107.205,136152.4847
2024-02-17,107.205,112.92,106.5,112.332,138231.4271
2024-02-18,112.332,114.817,110.845,113.683,153729.5338
2024-02-19,113.683,114.129,102.954,106.588,216018.7187
2024-02-20,106.588,109.673,101.04,103.859,192749.3373
2024-02-21,103.859,107.073,100.237,105.4,201900.8109
