Timestamp,Open,High,Low,Close,Volume
2026-06-21T17:30:00.000Z,64104.6,64119.87,64080,64080.02,22.654629999999997
2026-06-21T17:35:00.000Z,64080.01,64090,64080,64083.99,10.82653
2026-06-21T17:40:00.000Z,64083.99,64130,64080.01,64128.55,20.05127
2026-06-21T17:45:00.000Z,64128.55,64192.96,64128.55,64184,32.99011
2026-06-21T17:50:00.000Z,64184,64186.4,64172.86,64181.8,19.92796
2026-06-21T17:55:00.000Z,64181.8,64184,64151.46,64151.46,15.548860000000001
2026-06-21T18:00:00.000Z,64151.47,64157.89,63984,63988,37.2568
2026-06-21T18:05:00.000Z,63987.99,64051.12,63933.47,63991.24,29.814410000000002
2026-06-21T18:10:00.000Z,63991.24,64012.73,63991.24,64010,8.13504
2026-06-21T18:15:00.000Z,64009.99,64032,64002,64012.19,8.3748
2026-06-21T18:20:00.000Z,64012.2,64043.07,64012.19,64024.01,10.23653
2026-06-21T18:25:00.000Z,64024.01,64060,64024,64042,9.22294
2026-06-21T18:30:00.000Z,64042,64199.29,64038.37,64154,49.33064
2026-06-21T18:35:00.000Z,64154.01,64240,64144,64202.01,25.38532
2026-06-21T18:40:00.000Z,64202.01,64216,64166,64186.01,16.43431
2026-06-21T18:45:00.000Z,64186,64212,64152,64186,23.492379999999997
2026-06-21T18:50:00.000Z,64186,64200,64142.18,64200,28.33969
2026-06-21T18:55:00.000Z,64200,64213.82,64170,64213.81,24.905829999999998
2026-06-21T19:00:00.000Z,64213.82,64298.84,64176.61,64178.14,26.662670000000002
2026-06-21T19:05:00.000Z,64178.14,64186,64168.73,64173.2,5.34684
2026-06-21T19:10:00.000Z,64173.21,64229.01,64173.21,64220.01,6.538860000000001
2026-06-21T19:15:00.000Z,64220.01,64228.86,64196.56,64228.86,13.989519999999999
2026-06-21T19:20:00.000Z,64228.85,64238.79,64210,64234.73,19.84334
2026-06-21T19:25:00.000Z,64234.74,64240,64214,64219.38,9.73925
2026-06-21T19:30:00.000Z,64219.39,64240,64203.84,64207.99,24.185010000000002
2026-06-21T19:35:00.000Z,64208,64219.5,64178.05,64219.5,12.064409999999999
2026-06-21T19:40:00.000Z,64219.5,64236.62,64205.66,64212.73,18.9435
2026-06-21T19:45:00.000Z,64212.74,64226.43,64182.4,64226.43,21.4582
2026-06-21T19:50:00.000Z,64226.43,64231.44,64212,64227.54,8.22483
2026-06-21T19:55:00.000Z,64227.53,64230.38,64207.12,64207.12,22.29078
2026-06-21T20:00:00.000Z,64207.13,64216,64183.03,64208.99,17.370099999999997
2026-06-21T20:05:00.000Z,64208.99,64271.21,64208.99,64233.98,6.76092
2026-06-21T20:10:00.000Z,64233.98,64233.98,64137.03,64166,20.72819
2026-06-21T20:15:00.000Z,64165.99,64168.73,64066.66,64072.6,9.75826
2026-06-21T20:20:00.000Z,64072.6,64118,64072.59,64117.99,7.334599999999999
2026-06-21T20:25:00.000Z,64118,64124,64096,64109.66,7.4628499999999995
2026-06-21T20:30:00.000Z,64109.65,64126,64047.61,64047.61,14.903989999999999
2026-06-21T20:35:00.000Z,64047.62,64070,64012.01,64018,18.855719999999998
2026-06-21T20:40:00.000Z,64018,64018,63962.65,63975.49,35.84995
2026-06-21T20:45:00.000Z,63975.49,63978.76,63700,63742.22,135.1884
2026-06-21T20:50:00.000Z,63742.22,63851.53,63710.01,63843.79,64.10669
2026-06-21T20:55:00.000Z,63843.79,63855.25,63765.99,63848,82.40878
2026-06-21T21:00:00.000Z,63848,63878.57,63822,63830,23.305699999999998
2026-06-21T21:05:00.000Z,63830.01,63834.09,63551.73,63559.99,102.75698
2026-06-21T21:10:00.000Z,63560,63679.51,63526.99,63630.43,98.7703
2026-06-21T21:15:00.000Z,63630.42,63692,63510,63592,75.47219
2026-06-21T21:20:00.000Z,63592,63786.77,63582,63703.26,95.35698000000001
2026-06-21T21:25:00.000Z,63703.26,63735.99,63638,63688.58,59.83934000000001
2026-06-21T21:30:00.000Z,63688.58,63786,63688.58,63771.99,32.09074
2026-06-21T21:35:00.000Z,63772,63969.59,63715.38,63950.01,99.22645
2026-06-21T21:40:00.000Z,63950.01,63965.89,63878,63893.85,81.56771
2026-06-21T21:45:00.000Z,63893.84,63932,63844,63897.99,24.453560000000003
2026-06-21T21:50:00.000Z,63898,63898,63775.8,63816.61,40.118269999999995
2026-06-21T21:55:00.000Z,63816.61,63828,63786.91,63808.01,19.92675
2026-06-21T22:00:00.000Z,63808,63864,63662.95,63794.01,64.00936
2026-06-21T22:05:00.000Z,63794.01,63827.82,63594.56,63598,51.48137
2026-06-21T22:10:00.000Z,63598,63697,63575.04,63632.97,59.55676
2026-06-21T22:15:00.000Z,63632.97,63759.19,63632.97,63696.01,82.82383000000002
2026-06-21T22:20:00.000Z,63696,63774,63658.85,63721.57,29.19435
2026-06-21T22:25:00.000Z,63721.56,63776,63704.9,63726,19.96249
2026-06-21T22:30:00.000Z,63725.99,63725.99,63586,63586.01,38.83471
2026-06-21T22:35:00.000Z,63586,63635.79,63586,63632,14.67931
2026-06-21T22:40:00.000Z,63632,63688,63604,63674.01,18.52456
2026-06-21T22:45:00.000Z,63674,63706,63666.01,63703.99,18.01137
2026-06-21T22:50:00.000Z,63704,63810,63704,63810,14.12397
2026-06-21T22:55:00.000Z,63810,63863.52,63790.01,63801.59,26.298330000000004
2026-06-21T23:00:00.000Z,63801.6,63801.6,63618.1,63695.07,30.91747
2026-06-21T23:05:00.000Z,63695.07,63765.39,63688,63765.37,29.06328
2026-06-21T23:10:00.000Z,63765.38,63765.38,63684,63706,39.47182
2026-06-21T23:15:00.000Z,63706,63740.35,63670,63729.99,38.65286
2026-06-21T23:20:00.000Z,63730,63790,63722.01,63774.02,20.964949999999995
2026-06-21T23:25:00.000Z,63774.02,63796.98,63630.3,63636.99,34.66115
2026-06-21T23:30:00.000Z,63635.63,63660,63338,63395.99,161.88882
2026-06-21T23:35:00.000Z,63396,63420,63305.81,63380,74.1147
2026-06-21T23:40:00.000Z,63379.99,63419.99,63302.4,63321.75,56.5997
2026-06-21T23:45:00.000Z,63321.75,63379.2,63270,63345.01,58.19010000000001
2026-06-21T23:50:00.000Z,63345.01,63387.39,63289.7,63294,37.54366
2026-06-21T23:55:00.000Z,63294,63338.18,63286.31,63311.99,22.689410000000002
2026-06-22T00:00:00.000Z,63312,63466.33,63312,63433.97,65.1581
2026-06-22T00:05:00.000Z,63433.96,63573.05,63430,63573.04,74.54657
2026-06-22T00:10:00.000Z,63573.04,63590,63432,63512.43,28.22602
2026-06-22T00:15:00.000Z,63512.43,63757.22,63500,63639.99,59.48574000000001
2026-06-22T00:20:00.000Z,63640,63676,63550,63650,49.56638
2026-06-22T00:25:00.000Z,63650.01,63720.01,63620.06,63720.01,44.282140000000005
2026-06-22T00:30:00.000Z,63720.01,63816,63700.01,63732.02,126.38458
2026-06-22T00:35:00.000Z,63732.02,64094,63732.02,63977.99,110.64568000000001
2026-06-22T00:40:00.000Z,63978,64011.98,63910.6,63915.99,26.922400000000003
2026-06-22T00:45:00.000Z,63916,64002.39,63854,63854.01,67.27647999999999
2026-06-22T00:50:00.000Z,63854.01,63854.01,63734.06,63803.12,25.07351
2026-06-22T00:55:00.000Z,63803.13,63930,63794,63896.01,32.25988
2026-06-22T01:00:00.000Z,63896,64053.56,63896,63955.99,52.32427
2026-06-22T01:05:00.000Z,63956,64014,63892,63892.01,44.26554
2026-06-22T01:10:00.000Z,63892,63933.92,63850.8,63895.42,43.38937
2026-06-22T01:15:00.000Z,63895.43,64170,63895.42,64073.97,66.31991
2026-06-22T01:20:00.000Z,64073.97,64439.65,64073.97,64346,155.55548
2026-06-22T01:25:00.000Z,64346,64823.52,64346,64654.01,313.46979
2026-06-22T01:30:00.000Z,64654.01,64713.99,64449.52,64464,207.50205
2026-06-22T01:35:00.000Z,64464,64524,64373.51,64517.38,70.66592
2026-06-22T01:40:00.000Z,64517.38,64640,64457.34,64516.79,75.316
2026-06-22T01:45:00.000Z,64516.79,64625,64486,64625,39.73928
2026-06-22T01:50:00.000Z,64624.99,64667.96,64568,64667.96,166.81797999999998
2026-06-22T01:55:00.000Z,64667.95,64696,64560.5,64606,96.54107
2026-06-22T02:00:00.000Z,64606,64663.99,64500.3,64574.3,68.06957
2026-06-22T02:05:00.000Z,64574.3,64596,64522,64528.88,25.4334
2026-06-22T02:10:00.000Z,64528.03,64584,64510,64552,23.76717
2026-06-22T02:15:00.000Z,64552,64642.42,64512,64604.75,26.71854
2026-06-22T02:20:00.000Z,64604.76,64604.76,64518.67,64538.77,19.627679999999998
2026-06-22T02:25:00.000Z,64538.77,64592,64512,64544.01,22.26718
2026-06-22T02:30:00.000Z,64544,64562,64499.95,64501.99,23.101770000000002
2026-06-22T02:35:00.000Z,64502,64549.03,64469.51,64549.03,13.348629999999998
2026-06-22T02:40:00.000Z,64549.04,64584,64483.44,64489.99,22.63955
2026-06-22T02:45:00.000Z,64490,64496,64395.11,64406,37.29326
2026-06-22T02:50:00.000Z,64405.99,64406,64274.95,64297.99,62.14469
2026-06-22T02:55:00.000Z,64297.99,64327.02,64250,64257.99,25.974880000000002
2026-06-22T03:00:00.000Z,64258,64262.15,63894.98,64149.14,146.93648
2026-06-22T03:05:00.000Z,64149.14,64160,64000,64076.41,26.42862
2026-06-22T03:10:00.000Z,64076.4,64146,64024,64052.01,45.103660000000005
2026-06-22T03:15:00.000Z,64052.01,64341.01,64052,64315.13,136.06646999999998
2026-06-22T03:20:00.000Z,64315.13,64368,64244.29,64368,47.89502
2026-06-22T03:25:00.000Z,64368,64459.44,64240.56,64281.99,43.40204
2026-06-22T03:30:00.000Z,64281.99,64440,64244.01,64274.01,95.99814
2026-06-22T03:35:00.000Z,64274,64274.01,64190.08,64234,26.46415
2026-06-22T03:40:00.000Z,64234,64249.99,64166,64177.99,14.48525
2026-06-22T03:45:00.000Z,64178,64204,64118.63,64186.01,30.71037
2026-06-22T03:50:00.000Z,64186.01,64209.44,64098.18,64128.01,55.33751
2026-06-22T03:55:00.000Z,64128.01,64128.01,63919.96,63974.01,127.65956
2026-06-22T04:00:00.000Z,63974.01,64011.12,63868.41,64011.11,80.39971
2026-06-22T04:05:00.000Z,64011.12,64011.12,63923.73,63950,26.80142
2026-06-22T04:10:00.000Z,63950,64017.87,63939.05,63970,39.26606
2026-06-22T04:15:00.000Z,63970,64013.89,63902,63902.01,32.0604
2026-06-22T04:20:00.000Z,63902,64024.06,63902,64024.06,23.41375
2026-06-22T04:25:00.000Z,64024.05,64024.05,63934.03,63968.88,22.661410000000004
2026-06-22T04:30:00.000Z,63968.88,64025.51,63968.88,64012,16.96455
2026-06-22T04:35:00.000Z,64012,64058,64004.2,64010.01,15.869120000000002
2026-06-22T04:40:00.000Z,64010,64018.69,63958.54,63958.54,24.60536
2026-06-22T04:45:00.000Z,63958.55,64070,63958.54,64063.48,16.21508
2026-06-22T04:50:00.000Z,64063.49,64088.65,64040,64088.64,12.17296
2026-06-22T04:55:00.000Z,64088.65,64116.44,64076,64100.02,17.0216
2026-06-22T05:00:00.000Z,64100.01,64124,64088.64,64093.99,20.763829999999995
2026-06-22T05:05:00.000Z,64093.99,64246,64093.99,64224.01,40.94113
2026-06-22T05:10:00.000Z,64224.01,64298,64220,64288.01,52.3804
2026-06-22T05:15:00.000Z,64288,64298.07,64232.56,64298,208.20008
2026-06-22T05:20:00.000Z,64298,64298.01,64236.22,64254,12.44953
2026-06-22T05:25:00.000Z,64254,64267.79,64206.36,64235.3,40.41216
2026-06-22T05:30:00.000Z,64235.3,64277.29,64180,64224.99,110.38193
2026-06-22T05:35:00.000Z,64225,64272.06,64216.99,64248,254.58808
2026-06-22T05:40:00.000Z,64248,64344.17,64248,64263.89,27.00347
2026-06-22T05:45:00.000Z,64263.89,64273.01,64218,64254.79,294.35722
2026-06-22T05:50:00.000Z,64254.79,64254.79,64190,64206.45,25.04128
2026-06-22T05:55:00.000Z,64206.45,64247.75,64204.27,64247.74,5.11781
2026-06-22T06:00:00.000Z,64247.74,64269.24,64172.67,64180,12.6739
2026-06-22T06:05:00.000Z,64180,64326,64150,64318.76,48.08646
2026-06-22T06:10:00.000Z,64318.76,64318.77,64224.53,64224.83,11.23634
2026-06-22T06:15:00.000Z,64224.83,64233.79,64124.01,64155.99,30.48912
2026-06-22T06:20:00.000Z,64156,64164,64091.93,64144.72,21.58329
2026-06-22T06:25:00.000Z,64144.72,64150.59,64094,64124,14.16122
2026-06-22T06:30:00.000Z,64123.99,64156,64070.01,64070.01,50.30849
2026-06-22T06:35:00.000Z,64070,64078.21,64000.91,64063.53,22.37109
2026-06-22T06:40:00.000Z,64063.53,64076.34,64010.28,64010.29,35.00957
2026-06-22T06:45:00.000Z,64010.29,64048,63991.14,63991.14,23.02808
2026-06-22T06:50:00.000Z,63991.13,64007.52,63946,64002,19.30155
2026-06-22T06:55:00.000Z,64002.01,64033.1,63978,63989.95,128.65159
2026-06-22T07:00:00.000Z,63989.96,64129.44,63968.23,64129.44,25.09221
2026-06-22T07:05:00.000Z,64129.43,64138.05,64058.4,64105.99,26.65801
2026-06-22T07:10:00.000Z,64106,64250,64102,64212.01,45.77622
2026-06-22T07:15:00.000Z,64212,64258.66,64202.5,64228.11,30.215149999999998
2026-06-22T07:20:00.000Z,64228.1,64300,64228.1,64240,21.03754
2026-06-22T07:25:00.000Z,64240,64294,64240,64262.56,20.69677
2026-06-22T07:30:00.000Z,64262.57,64397.57,64246.13,64299.62,53.512449999999994
2026-06-22T07:35:00.000Z,64299.63,64358.74,64294,64312.01,24.6024
2026-06-22T07:40:00.000Z,64312,64330.58,64255.81,64255.81,20.16062
2026-06-22T07:45:00.000Z,64255.81,64272,64250,64267.99,29.800209999999996
2026-06-22T07:50:00.000Z,64267.99,64270,64167.78,64205.98,39.02839
2026-06-22T07:55:00.000Z,64205.99,64215.94,64198,64211.19,15.830829999999999
2026-06-22T08:00:00.000Z,64211.2,64230,64132.19,64132.2,24.456590000000006
2026-06-22T08:05:00.000Z,64132.2,64295.99,64106.7,64274.8,28.36797
2026-06-22T08:10:00.000Z,64274.8,64313.6,64221.51,64313.6,31.78514
2026-06-22T08:15:00.000Z,64313.6,64314,64248.41,64267.43,35.58368
2026-06-22T08:20:00.000Z,64267.42,64350.58,64262,64276,38.36738
2026-06-22T08:25:00.000Z,64276.01,64276.01,64188.26,64188.27,24.00386
2026-06-22T08:30:00.000Z,64188.27,64242,64168,64179.81,22.385769999999997
2026-06-22T08:35:00.000Z,64179.82,64186,64044,64098.01,33.23335
2026-06-22T08:40:00.000Z,64098.01,64266,64090,64262.01,25.33554
2026-06-22T08:45:00.000Z,64262.01,64290,64106,64172,79.41977
2026-06-22T08:50:00.000Z,64172,64181.23,64130,64130,13.923549999999999
2026-06-22T08:55:00.000Z,64130.01,64166,64130.01,64165.99,11.25246
2026-06-22T09:00:00.000Z,64166,64248.58,64148.15,64248.56,23.757640000000002
2026-06-22T09:05:00.000Z,64248.57,64256.2,64148,64167.88,15.75289
2026-06-22T09:10:00.000Z,64167.88,64214,64167.88,64184.01,11.51248
2026-06-22T09:15:00.000Z,64184,64200,64144,64149.43,14.44
2026-06-22T09:20:00.000Z,64149.44,64160,64132,64136,32.78407
2026-06-22T09:25:00.000Z,64136.01,64141.07,64094,64116.82,13.47928
2026-06-22T09:30:00.000Z,64116.82,64186.46,64094,64145.99,18.13824
2026-06-22T09:35:00.000Z,64145.99,64158,64052.17,64059.99,22.670099999999998
2026-06-22T09:40:00.000Z,64059.99,64127.89,64059.99,64127.89,9.901539999999999
2026-06-22T09:45:00.000Z,64127.88,64140,64094.3,64120,15.462209999999999
2026-06-22T09:50:00.000Z,64120,64145.17,64109.38,64139.47,9.84777
2026-06-22T09:55:00.000Z,64139.47,64146,64120.01,64145.39,12.31687
2026-06-22T10:00:00.000Z,64145.4,64209.36,64130,64201.99,19.281239999999997
2026-06-22T10:05:00.000Z,64202,64272,64180,64258.77,30.252860000000002
2026-06-22T10:10:00.000Z,64258.77,64258.78,64214,64214,10.58414
2026-06-22T10:15:00.000Z,64214.01,64239.03,64168.01,64168.01,17.165349999999997
2026-06-22T10:20:00.000Z,64168.01,64208,64142.4,64171.33,19.78968
2026-06-22T10:25:00.000Z,64171.33,64184,64166.4,64174.21,15.722280000000001
2026-06-22T10:30:00.000Z,64174.2,64204,64154,64173.99,15.139390000000002
2026-06-22T10:35:00.000Z,64173.99,64174,64122.49,64122.5,16.69093
2026-06-22T10:40:00.000Z,64122.49,64122.5,64065.18,64081.11,30.581609999999998
2026-06-22T10:45:00.000Z,64081.11,64155.23,64081.11,64155.23,27.32816
2026-06-22T10:50:00.000Z,64155.22,64173.63,64154,64158.02,22.84144
2026-06-22T10:55:00.000Z,64158.01,64164,64126.68,64139.21,14.709119999999999
2026-06-22T11:00:00.000Z,64139.21,64177.82,64097.08,64168.28,18.122619999999998
2026-06-22T11:05:00.000Z,64168.29,64399,64168.28,64332,106.83998
2026-06-22T11:10:00.000Z,64332,64370,64228.76,64309.46,56.364810000000006
2026-06-22T11:15:00.000Z,64309.46,64320.78,64226.23,64277.99,40.09177
2026-06-22T11:20:00.000Z,64277.99,64343.67,64228.92,64343.66,52.181619999999995
2026-06-22T11:25:00.000Z,64343.67,64464.46,64284.06,64359.14,235.01103
2026-06-22T11:30:00.000Z,64359.15,64647.39,64359.14,64600,153.91779
2026-06-22T11:35:00.000Z,64600.01,64750,64580.31,64642.54,146.20113
2026-06-22T11:40:00.000Z,64642.55,64642.55,64566.68,64618.02,58.02663
2026-06-22T11:45:00.000Z,64618.01,64768.46,64568,64768.45,70.68042
2026-06-22T11:50:00.000Z,64768.46,64768.46,64622.39,64664.01,89.56606000000001
2026-06-22T11:55:00.000Z,64664.01,64675.58,64614,64657.22,36.60491
2026-06-22T12:00:00.000Z,64657.22,64910.65,64579.08,64767.31,233.66114
2026-06-22T12:05:00.000Z,64767.3,64786,64708.8,64708.81,84.1733
2026-06-22T12:10:00.000Z,64708.81,64787.99,64700,64756.01,59.05816
2026-06-22T12:15:00.000Z,64756,64778,64691.8,64731.99,45.060179999999995
2026-06-22T12:20:00.000Z,64732,64976.97,64718,64946.01,88.42618
2026-06-22T12:25:00.000Z,64946.01,64985,64892,64945.83,57.548379999999995
2026-06-22T12:30:00.000Z,64945.83,64955.99,64838,64945.99,74.62407
2026-06-22T12:35:00.000Z,64946,65117.23,64940.15,65097.59,181.10615
2026-06-22T12:40:00.000Z,65097.6,65176,65043.47,65058.65,119.16081999999999
2026-06-22T12:45:00.000Z,65058.65,65184,64987.69,65175.91,75.18357
2026-06-22T12:50:00.000Z,65175.9,65222.45,65110,65110,75.19998
2026-06-22T12:55:00.000Z,65110,65202,65083.46,65149.57,62.85796
2026-06-22T13:00:00.000Z,65149.58,65167.97,65059.26,65126.21,185.30111
2026-06-22T13:05:00.000Z,65126.21,65142,65034.76,65055.29,41.96314
2026-06-22T13:10:00.000Z,65055.29,65198.12,65055.29,65146,64.8454
2026-06-22T13:15:00.000Z,65146,65156,65078,65078,75.57938
2026-06-22T13:20:00.000Z,65078.01,65110.33,65049.99,65107.83,49.76313999999999
2026-06-22T13:25:00.000Z,65107.84,65107.84,64945.53,64994,71.26917
2026-06-22T13:30:00.000Z,64994,65265.11,64976.21,65110.01,146.06607000000002
2026-06-22T13:35:00.000Z,65110,65358.56,65106,65298,143.78551
2026-06-22T13:40:00.000Z,65298,65452.01,65219.53,65410,157.48641999999998
2026-06-22T13:45:00.000Z,65410,65563.99,65372,65496,228.76022
2026-06-22T13:50:00.000Z,65495.99,65589.76,65480,65529.99,127.08289
2026-06-22T13:55:00.000Z,65529.99,65578,65498,65578,76.74235999999999
2026-06-22T14:00:00.000Z,65577.99,65622.83,65410,65422.69,123.48763
2026-06-22T14:05:00.000Z,65422.7,65443.93,65307.44,65326,97.09224
2026-06-22T14:10:00.000Z,65326,65395.72,65283.81,65295.46,71.39811
2026-06-22T14:15:00.000Z,65295.46,65301.98,65160.83,65160.83,108.57884
2026-06-22T14:20:00.000Z,65160.84,65216.16,65004.8,65054.01,110.66975
2026-06-22T14:25:00.000Z,65054.02,65095.92,64970.02,64970.02,93.01665000000001
2026-06-22T14:30:00.000Z,64970.03,65070.47,64889.39,65022.36,143.04963
2026-06-22T14:35:00.000Z,65022.37,65063.08,64857.87,64937.17,111.11373000000002
2026-06-22T14:40:00.000Z,64937.17,64975.34,64891.7,64908.01,56.51452
2026-06-22T14:45:00.000Z,64908.01,65032,64847.99,65032,87.567
2026-06-22T14:50:00.000Z,65031.99,65045.24,64919.45,64919.45,42.80103
2026-06-22T14:55:00.000Z,64919.46,64999.25,64835,64980.39,50.99859
2026-06-22T15:00:00.000Z,64980.39,65146,64978,65086.01,47.383390000000006
2026-06-22T15:05:00.000Z,65086,65086,64916,65029.14,49.63166
2026-06-22T15:10:00.000Z,65029.14,65116,65001.6,65084.71,36.35785
2026-06-22T15:15:00.000Z,65084.72,65108,64968,64974.93,39.623310000000004
2026-06-22T15:20:00.000Z,64974.94,65037.87,64930.81,65023.99,71.28558000000001
2026-06-22T15:25:00.000Z,65023.99,65084.46,64972.52,65045.99,72.58743999999999
2026-06-22T15:30:00.000Z,65046,65115.84,65016.7,65078,54.08876
2026-06-22T15:35:00.000Z,65078,65125.66,65022.7,65047.83,51.80937
2026-06-22T15:40:00.000Z,65047.84,65102.42,65047.84,65064.19,15.69171
2026-06-22T15:45:00.000Z,65064.2,65079.85,64866,64898.42,53.78812
2026-06-22T15:50:00.000Z,64898.42,64918.9,64805.4,64842.01,63.101
2026-06-22T15:55:00.000Z,64842,64848,64757.11,64836.95,37.78179
2026-06-22T16:00:00.000Z,64836.95,64862,64694.77,64740.13,80.37022999999999
2026-06-22T16:05:00.000Z,64740.12,64740.12,64659.24,64666.33,68.94544
2026-06-22T16:10:00.000Z,64666.34,64770,64661.61,64730,44.3208
2026-06-22T16:15:00.000Z,64730.01,64762,64638,64748,53.465050000000005
2026-06-22T16:20:00.000Z,64748,64790,64702.8,64702.8,42.75674
2026-06-22T16:25:00.000Z,64702.81,64716.15,64663.72,64688.7,30.3369
2026-06-22T16:30:00.000Z,64688.7,64695.04,64656,64664.54,28.382719999999996
2026-06-22T16:35:00.000Z,64664.54,64680.88,64590.62,64633.28,47.59884
2026-06-22T16:40:00.000Z,64633.27,64633.28,64547.2,64581.99,76.12491
2026-06-22T16:45:00.000Z,64581.99,64662,64519,64590,59.87602
2026-06-22T16:50:00.000Z,64590,64760,64590,64752.52,69.30572
2026-06-22T16:55:00.000Z,64752.51,64805.07,64718.48,64719.77,78.95567
2026-06-22T17:00:00.000Z,64719.77,64769.98,64662,64732.87,33.31749
2026-06-22T17:05:00.000Z,64732.88,64737.17,64628.2,64648.01,36.738710000000005
2026-06-22T17:10:00.000Z,64648.01,64691.58,64644.25,64674.66,30.73524
2026-06-22T17:15:00.000Z,64674.65,64698,64614.16,64626.47,39.08136
2026-06-22T17:20:00.000Z,64626.48,64634.53,64532.09,64588.25,40.849059999999994
2026-06-22T17:25:00.000Z,64588.24,64592,64529.52,64529.52,34.004960000000004
2026-06-22T17:30:00.000Z,64529.52,64529.52,64390,64452,83.14025
2026-06-22T17:35:00.000Z,64452,64498,64388.16,64468,52.468219999999995
2026-06-22T17:40:00.000Z,64468.01,64478,64397,64426.81,72.91297
2026-06-22T17:45:00.000Z,64426.82,64498.94,64426.82,64496.78,39.49805
2026-06-22T17:50:00.000Z,64496.79,64648,64496.79,64647.99,37.66924
2026-06-22T17:55:00.000Z,64647.99,64648,64602,64602,23.328889999999998
2026-06-22T18:00:00.000Z,64602,64706,64602,64695.36,45.14589000000001
2026-06-22T18:05:00.000Z,64695.36,64730.15,64650.01,64667.34,31.85912
2026-06-22T18:10:00.000Z,64667.35,64683.78,64664,64673.82,18.21828
2026-06-22T18:15:00.000Z,64673.83,64722,64642,64644.01,32.86569
2026-06-22T18:20:00.000Z,64644.01,64686,64631.35,64679.1,39.077149999999996
2026-06-22T18:25:00.000Z,64679.1,64679.1,64569.88,64596,68.23295999999999
2026-06-22T18:30:00.000Z,64596,64619.99,64572,64572,64.56401
2026-06-22T18:35:00.000Z,64572,64614.85,64530.57,64535.99,35.31867
2026-06-22T18:40:00.000Z,64535.99,64540.11,64498.2,64515.52,27.92425
2026-06-22T18:45:00.000Z,64515.51,64520,64376.47,64479.36,70.04241999999999
2026-06-22T18:50:00.000Z,64479.37,64484,64379.39,64411.72,35.37878
2026-06-22T18:55:00.000Z,64411.72,64411.72,64311,64334.01,80.15987
2026-06-22T19:00:00.000Z,64334.01,64394.01,64321.34,64352.01,46.83793
2026-06-22T19:05:00.000Z,64352,64391.77,64308,64328.27,50.36052
2026-06-22T19:10:00.000Z,64328.26,64421.67,64314,64416.01,40.20343
2026-06-22T19:15:00.000Z,64416,64416,64335.4,64411.99,80.91912
2026-06-22T19:20:00.000Z,64412,64430.98,64355.19,64383.22,54.54269000000001
2026-06-22T19:25:00.000Z,64383.23,64383.23,64286,64347.76,60.46239
2026-06-22T19:30:00.000Z,64347.76,64432,64346,64394.94,36.42494
2026-06-22T19:35:00.000Z,64394.94,64450,64389.08,64411.28,27.84592
2026-06-22T19:40:00.000Z,64410.39,64427.82,64400,64400.92,21.37801
2026-06-22T19:45:00.000Z,64400.93,64400.93,64276,64344.81,48.58658
2026-06-22T19:50:00.000Z,64344.82,64469.01,64339.3,64455.23,63.11565
2026-06-22T19:55:00.000Z,64455.23,64499.28,64454,64472,49.24793
2026-06-22T20:00:00.000Z,64472.51,64646,64470.02,64625.12,91.62785000000001
2026-06-22T20:05:00.000Z,64625.12,64659.43,64509.92,64532.46,77.21471
2026-06-22T20:10:00.000Z,64532.47,64544,64478,64524,35.39981
2026-06-22T20:15:00.000Z,64524.01,64546,64495.67,64497.98,36.59483
2026-06-22T20:20:00.000Z,64497.98,64497.99,64431.2,64431.21,22.945490000000003
2026-06-22T20:25:00.000Z,64431.21,64431.21,64356.95,64410.44,28.88191
2026-06-22T20:30:00.000Z,64410.44,64461.95,64410.44,64439.33,27.853150000000003
2026-06-22T20:35:00.000Z,64439.33,64492,64409.1,64484.37,19.768349999999998
2026-06-22T20:40:00.000Z,64484.38,64505.43,64480.21,64484.55,34.05404
2026-06-22T20:45:00.000Z,64484.54,64484.54,64456.22,64469.99,7.42531
2026-06-22T20:50:00.000Z,64470,64470,64398,64421.99,12.014899999999999
2026-06-22T20:55:00.000Z,64421.99,64433.8,64421.99,64433.8,5.73903
2026-06-22T21:00:00.000Z,64433.8,64480,64430,64430,16.87019
2026-06-22T21:05:00.000Z,64430.01,64430.01,64398.16,64398.16,9.10375
2026-06-22T21:10:00.000Z,64398.16,64402,64346.95,64402,20.444599999999998
2026-06-22T21:15:00.000Z,64402,64402,64342.85,64352.01,14.80722
2026-06-22T21:20:00.000Z,64352.01,64352.01,64252,64287.39,38.07799
2026-06-22T21:25:00.000Z,64287.4,64312,64265.99,64296.97,15.29205
2026-06-22T21:30:00.000Z,64296.98,64307.98,64283.99,64307.98,7.699449999999999
2026-06-22T21:35:00.000Z,64307.98,64336.48,64134.39,64199.97,57.57245
2026-06-22T21:40:00.000Z,64199.96,64233.99,64179.65,64182.85,26.66312
2026-06-22T21:45:00.000Z,64182.85,64264.76,64176,64245.44,15.39262
2026-06-22T21:50:00.000Z,64245.99,64279.01,64234,64242.75,11.48211
2026-06-22T21:55:00.000Z,64242.74,64320.58,64242.74,64320.57,30.02865
2026-06-22T22:00:00.000Z,64320.57,64396.45,64301.31,64375.08,22.5753
2026-06-22T22:05:00.000Z,64375.08,64375.08,64270.09,64337.99,11.803120000000002
2026-06-22T22:10:00.000Z,64338,64361.35,64310.03,64310.03,16.44152
2026-06-22T22:15:00.000Z,64310.03,64310.7,64270.09,64270.09,9.84385
